date,views,likes,comments,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments,trend
2024-05-03,0.11884661805082081,0.20096840023829743,0.18179683831585539,0.9999999999999999,0.008165963987326011,0.04369324822439989,0.02870264064293915,0.0,0.0,0.0,0.0,0.27236168730884536,0.5649821447895249,0.2237442922374429,4
2024-05-04,0.15905193698020603,0.17899348907169627,0.2397871341367976,0.9642857142857143,0.017388093663864533,0.040186999910096194,0.03903559127439724,0.0,0.0,0.0,0.0,0.28537080216818583,0.5607618223136024,0.2374429223744292,4
2024-05-05,0.8794359077977325,0.3986327473075347,0.3774456096415715,0.9285714285714285,0.1607647326526932,0.09979322125325901,0.06544202066590127,0.0,0.0,0.0,0.0,0.47461466250794904,0.6367276268802078,0.258751902587519,4
2024-05-06,0.10809471121690525,0.18518753248070172,0.21756143371419626,0.8928571428571428,0.011201367004696927,0.045850939494740624,0.03903559127439724,0.0,0.0,0.0,0.0,0.061381461405686955,0.5000541066984092,0.1887366818873668,5
2024-05-07,0.1579067966378782,0.21946180269478915,0.2638910627641258,0.8571428571428571,0.02369503430391811,0.057898049087476394,0.04936854190585534,0.0,0.0,0.0,0.0,0.289985767495382,0.5794827399632074,0.2374429223744292,4
2024-05-08,0.03908401738760242,0.013695765150266818,0.08498982626389107,0.8214285714285714,0.0,0.0,0.01492537313432836,0.0,0.0,0.0,0.0,0.23893649880386397,0.4952927172383941,0.1780821917808219,4
2024-05-09,0.5366555662046035,0.6724635476742761,0.36985443731413364,0.7857142857142857,0.11622545273443871,0.20372201744133778,0.07692307692307693,0.0,0.0,0.0,0.0,0.43631408412318684,0.8101937019803052,0.3059360730593607,5
2024-05-10,0.36579336068469887,0.3713890966245421,0.189622789168884,0.75,0.08205462866759974,0.11651532859839972,0.04018369690011481,0.0,0.0,0.0,0.0,0.22415891954092604,0.4600151498755546,0.1750380517503805,18
2024-05-11,0.3877520699912586,0.25018273695596144,0.3592111441540147,0.7142857142857143,0.0932688757416773,0.08163265306122448,0.08151549942594719,0.0,0.0,0.0,0.0,0.2881809647821216,0.5229953468239368,0.2785388127853881,100
2024-05-12,0.1960205815965,0.3036560066588079,0.12318046642667084,0.6785714285714285,0.04900007728041628,0.10536725703497259,0.02870264064293915,0.0,0.0,0.0,0.0,0.20991430215304485,0.5935504815496158,0.1537290715372907,56
2024-05-13,0.7369763162529563,0.769586655343313,1.0,0.6428571428571428,0.20437664757554158,0.28544457430549314,0.25602755453501724,0.0,0.0,0.0,0.0,0.49154225842594557,0.7817335786170327,0.5251141552511416,17
2024-05-14,1.0,0.9999999999999999,0.3252465174518704,0.6071428571428571,0.2952111902042779,0.39278971500494475,0.08725602755453502,0.0,0.0,0.0,0.0,0.40049662356539384,0.6941889405908451,0.0,8
2024-05-15,0.31772772064869625,0.44783440862940943,0.21793316637971513,0.5714285714285714,0.10213465683201811,0.18628067967275017,0.060849598163030996,0.0,0.0,0.0,0.0,0.0,0.3164159722973704,0.1887366818873668,7
2024-05-16,0.04789667493978844,0.0,0.0032086398497417432,0.5357142857142857,0.021492542439828607,8.990380293086297e-05,0.0,0.0,0.0,0.0,0.0,0.15860460890894226,0.34087219997835727,0.1430745814307458,6
2024-05-17,0.10955867019201782,0.2276944722598963,0.4528877758647676,0.5,0.04718398749774599,0.10860379394048368,0.14695752009184845,0.0,0.0,0.0,0.0,0.3086030948127063,0.695595714749486,0.4185692541856925,7
2024-05-18,0.011877530424522414,0.093235986293672,0.22225700422601344,0.4642857142857143,0.016241767488987535,0.049177380203182595,0.07692307692307693,0.0,0.0,0.0,0.0,0.22871332101868397,0.4934530894924791,0.1308980213089802,6
2024-05-19,0.009635467597059716,0.0521465782769067,0.0,0.42857142857142855,0.019436024695386356,0.03146633102580239,0.0,0.0,0.0,0.0,0.0,0.2768676377070527,0.5436641056162752,0.121765601217656,5
2024-05-20,0.38463567019309824,0.1820408654760245,0.012149788699326968,0.39285714285714285,0.18971483526391258,0.11184033084599479,0.004592422502870264,0.0,0.0,0.0,0.0,0.5125639705659691,0.6617249215452873,0.2298325722983257,5
2024-05-21,0.022330945761528775,0.13902374101631323,0.18852715604946,0.35714285714285715,0.03584093972986201,0.09538793490964668,0.08381171067738231,0.0,0.0,0.0,0.0,0.055300850922084616,0.5451790931717346,0.3287671232876712,5
2024-05-22,0.09075775780751105,0.08488712560049688,0.042964470183127254,0.3214285714285714,0.0793927476622674,0.06778746740987143,0.021814006888633757,0.0,0.0,0.0,0.0,0.33379765617902674,0.5317606319662374,0.1415525114155251,5
