date,views,likes,comments,trend,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments
2024-05-03 00:00:00+00:00,2810141.8,108275.0,11927.4,12,29,96901.0,3733.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 00:00:00+00:00,1448035.0,95649.0,11008.0,9,28,51715.0,3416.0,393.0,0.0,0.0,0.0,0.0,-45186.0,-317.0,-18.0
2024-05-05 00:00:00+00:00,1047600.0,50783.0,8861.5,8,27,38800.0,1880.0,328.0,0.0,0.0,0.0,0.0,-12915.0,-1536.0,-65.0
2024-05-06 00:00:00+00:00,853556.0,35096.333333333336,5091.666666666667,10,26,32829.0,1349.0,195.0,0.0,0.0,0.0,0.0,-5971.0,-531.0,-133.0
2024-05-07 00:00:00+00:00,1537597.5,41311.25,3617.25,13,25,61503.0,1652.0,144.0,0.0,0.0,0.0,0.0,28674.0,303.0,-51.0
2024-05-08 00:00:00+00:00,2336827.5,62892.0,3364.0,12,24,97367.0,2620.0,140.0,0.0,0.0,0.0,0.0,35864.0,968.0,-4.0
2024-05-09 00:00:00+00:00,1723698.0,55450.333333333336,4057.3333333333335,13,23,74943.0,2410.0,176.0,0.0,0.0,0.0,0.0,-22424.0,-210.0,36.0
2024-05-10 00:00:00+00:00,1996842.4,63886.0,3235.0,12,22,90765.0,2903.0,147.0,0.0,0.0,0.0,0.0,15822.0,493.0,-29.0
2024-05-11 00:00:00+00:00,928642.5,36339.0,2276.5,11,21,44221.0,1730.0,108.0,0.0,0.0,0.0,0.0,-46544.0,-1173.0,-39.0
2024-05-12 00:00:00+00:00,2605022.5,87735.25,6868.75,11,20,130251.0,4386.0,343.0,0.0,0.0,0.0,0.0,86030.0,2656.0,235.0
2024-05-13 00:00:00+00:00,1861450.0,48730.0,280.0,12,19,97971.0,2564.0,14.0,0.0,0.0,0.0,0.0,-32280.0,-1822.0,-329.0
2024-05-14 00:00:00+00:00,2346348.3333333335,68540.33333333333,4057.3333333333335,12,18,130352.0,3807.0,225.0,0.0,0.0,0.0,0.0,32381.0,1243.0,211.0
2024-05-15 00:00:00+00:00,1972882.3333333333,79899.66666666667,5952.0,11,17,116051.0,4699.0,350.0,0.0,0.0,0.0,0.0,-14301.0,892.0,125.0
2024-05-16 00:00:00+00:00,1648202.6666666667,59508.0,4387.0,11,16,103012.0,3719.0,274.0,0.0,0.0,0.0,0.0,-13039.0,-980.0,-76.0
2024-05-17 00:00:00+00:00,2744700.6666666665,93615.33333333333,2864.3333333333335,11,15,182980.0,6241.0,190.0,0.0,0.0,0.0,0.0,79968.0,2522.0,-84.0
2024-05-18 00:00:00+00:00,1254713.0,34163.4,6630.4,11,14,89622.0,2440.0,473.0,0.0,0.0,0.0,0.0,-93358.0,-3801.0,283.0
2024-05-19 00:00:00+00:00,1004703.0,44837.0,2115.0,11,13,77284.0,3449.0,162.0,0.0,0.0,0.0,0.0,-12338.0,1009.0,-311.0
2024-05-20 00:00:00+00:00,1130453.6666666667,58904.0,3502.3333333333335,11,12,94204.0,4908.0,291.0,0.0,0.0,0.0,0.0,16920.0,1459.0,129.0
2024-05-21 00:00:00+00:00,2506063.0,76767.66666666667,5550.666666666667,13,11,227823.0,6978.0,504.0,0.0,0.0,0.0,0.0,133619.0,2070.0,213.0
2024-05-22 00:00:00+00:00,2117321.3333333335,70744.33333333333,3387.6666666666665,11,10,211732.0,7074.0,338.0,0.0,0.0,0.0,0.0,-16091.0,96.0,-166.0
2024-05-23 00:00:00+00:00,2099773.3333333335,49666.0,5972.0,12,9,233308.0,5518.0,663.0,0.0,0.0,0.0,0.0,21576.0,-1556.0,325.0
2024-05-24 00:00:00+00:00,1556913.0,56802.333333333336,6627.333333333333,11,8,194614.0,7100.0,828.0,0.0,0.0,0.0,0.0,-38694.0,1582.0,165.0
2024-05-25 00:00:00+00:00,2896046.0,75870.33333333333,1978.0,9,7,413720.0,10838.0,282.0,0.0,0.0,0.0,0.0,219106.0,3738.0,-546.0
2024-05-26 00:00:00+00:00,1985019.3333333333,106555.66666666667,11081.333333333334,10,6,330836.0,17759.0,1846.0,0.0,0.0,0.0,0.0,-82884.0,6921.0,1564.0
2024-05-27 00:00:00+00:00,932700.0,34460.666666666664,4179.0,9,5,186540.0,6892.0,835.0,0.0,0.0,0.0,0.0,-144296.0,-10867.0,-1011.0
2024-05-28 00:00:00+00:00,1126554.5,83402.75,12273.0,15,4,281638.0,20850.0,3068.0,0.0,0.0,0.0,0.0,95098.0,13958.0,2233.0
2024-05-29 00:00:00+00:00,1218638.5,59820.0,11510.0,24,3,406212.0,19940.0,3836.0,0.0,0.0,0.0,0.0,124574.0,-910.0,768.0
2024-05-30 00:00:00+00:00,1335176.75,50532.0,4311.25,100,2,667588.0,25266.0,2155.0,0.0,0.0,0.0,0.0,261376.0,5326.0,-1681.0
2024-05-31 00:00:00+00:00,1020510.25,34458.25,7247.75,96,1,1020510.0,34458.0,7247.0,0.0,0.0,0.0,0.0,352922.0,9192.0,5092.0
