date,views,likes,comments,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments,trend
2024-05-02,0.107364253722159,0.09641119221411193,0.05730786317192358,0.9999999999999999,0.013866403885408602,0.012111920275967802,0.014134275618374558,0.0,0.0,0.0,0.0,0.2744276232052218,0.31458832812357745,0.552870090634441,27
2024-05-03,0.17226419412336536,0.1394831781189697,0.10606397156819192,0.9642857142857143,0.023149777496226428,0.018206209275584515,0.028268551236749113,0.0,0.0,0.0,0.0,0.2822828453507276,0.3194136748505357,0.5649546827794562,28
2024-05-04,0.0,0.0,0.003109729009329187,0.9285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2548392006688299,0.3001729841279476,0.5287009063444108,19
2024-05-05,0.24688051248509457,0.22780854098498196,0.3043091959129276,0.8928571428571428,0.035853478592973206,0.032042928325028745,0.09187279151943463,0.0,0.0,0.0,0.0,0.3047654131988026,0.33995933355588603,0.6314199395770392,17
2024-05-06,0.08317955415677387,0.032828362278714655,0.11694802310084407,0.8571428571428571,0.012651561958241764,0.0048677654273668065,0.0353356890459364,0.0,0.0,0.0,0.0,0.25479508260005423,0.29307153045431095,0.5045317220543806,28
2024-05-07,0.3238980100087255,0.40070475711049586,0.17325633051976896,0.8214285714285714,0.05105203746718493,0.06109620544269835,0.05653710247349823,0.0,0.0,0.0,0.0,0.3069205808584935,0.359108980000607,0.5709969788519637,29
2024-05-08,0.03655248634828097,0.036871276952764494,0.0904042647712128,0.7857142857142857,0.0062254131374987285,0.005979302414718282,0.03180212014134276,0.0,0.0,0.0,0.0,0.23649711357535033,0.2709477709325969,0.5317220543806646,26
2024-05-09,0.0739126446699642,0.0639175546046928,0.32207907596623725,0.75,0.012969610703122351,0.010770410118819471,0.1166077738515901,0.0,0.0,0.0,0.0,0.2801342954013531,0.3183818397013748,0.6253776435045317,29
2024-05-10,1.0,0.30594009564560787,0.18791648156374943,0.7142857142857143,0.17992956002387972,0.05343043311613645,0.0706713780918728,0.0,0.0,0.0,0.0,0.415702503038632,0.3483657552122849,0.5135951661631419,29
2024-05-11,0.060425248685530855,0.0442955225550242,0.4264771212794314,0.6785714285714285,0.011859047052965544,0.008317362974319661,0.1696113074204947,0.0,0.0,0.0,0.0,0.13221302850689012,0.27886862310703775,0.6374622356495467,18
2024-05-12,0.10670396546312134,0.11739659367396595,0.2530727084258848,0.6428571428571428,0.021736806842740534,0.022844001533154464,0.10600706713780919,0.0,0.0,0.0,0.0,0.2827857913347701,0.326090255227459,0.49848942598187307,18
2024-05-13,0.08823300639269659,0.030059673630338117,0.17025766326077296,0.6071428571428571,0.019148098615966565,0.006400919892679187,0.07420494699646643,0.0,0.0,0.0,0.0,0.2722371610905104,0.301568996388577,0.525679758308157,28
2024-05-14,0.027110537094372132,0.015642042117627316,0.2067969791203909,0.5714285714285714,0.006796336704128637,0.0037178995783825218,0.0989399293286219,0.0,0.0,0.0,0.0,0.26397605271226854,0.31246396164001095,0.5740181268882175,28
2024-05-15,0.17992284652688378,0.07598949156808459,0.11228342958685028,0.5357142857142857,0.04331719626996603,0.01778459179762361,0.05653710247349823,0.0,0.0,0.0,0.0,0.30533012447913105,0.3257260781159904,0.5166163141993957,30
2024-05-16,0.5005229298637893,0.1896866347847974,0.5234710499037465,0.5,0.12688320050887797,0.04668455346876198,0.2791519434628975,0.0,0.0,0.0,0.0,0.3451378579354067,0.337470789960851,0.7432024169184289,30
2024-05-17,0.2940511369633746,0.24823810722376038,0.30815933659114464,0.4642857142857143,0.08043244201476059,0.06535070908394021,0.17667844522968199,0.0,0.0,0.0,0.0,0.23512283573298862,0.32936784923067586,0.4652567975830815,30
2024-05-18,0.0681922206289263,0.01880051458455687,0.11195024433585074,0.42857142857142855,0.02121541545769039,0.005940973553085473,0.0706713780918728,0.0,0.0,0.0,0.0,0.2243205265932689,0.2675487845588905,0.4622356495468277,21
2024-05-19,0.24258875403490282,0.16863131694493386,0.16466755516066933,0.39285714285714285,0.07789065901264113,0.052127251820620925,0.11307420494699646,0.0,0.0,0.0,0.0,0.3223839639643614,0.3511577797335438,0.5891238670694864,20
2024-05-20,0.09771736159413176,0.06003369969516458,0.1415667110913668,0.35714285714285715,0.03543375852800784,0.02081257186661556,0.10600706713780919,0.0,0.0,0.0,0.0,0.23850227980120398,0.2897939364510941,0.5468277945619335,33
2024-05-21,0.12245869683757647,0.13791005956875577,0.20731526728861246,0.3214285714285714,0.0484398666280837,0.051437332311230356,0.1696113074204947,0.0,0.0,0.0,0.0,0.2854328754613095,0.33883645412885804,0.607250755287009,39
