date,views,likes,comments,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments,trend
2024-05-03,0.03326051245822288,0.04931290888964142,0.1440609439502915,0.9999999999999999,0.023033673901215163,0.033547113961519485,0.04398148148148148,0.0,0.0,0.0,0.0,0.49760697483004945,0.49825349301397204,0.47146401985111663,56
2024-05-04,0.03434976792350139,0.03227435836873842,0.019789760394944032,0.9642857142857143,0.024927956794228483,0.021213616181549086,0.006944444444444444,0.0,0.0,0.0,0.2,0.4985621526048917,0.4920159680638722,0.45161290322580644,69
2024-05-05,0.012065531798659112,0.014389215984792649,0.03323828573860493,0.9285714285714285,0.007012877093283357,0.006906758756783425,0.011574074074074073,0.0,0.0,0.0,0.2,0.4885734318318074,0.49101796407185627,0.47394540942928043,44
2024-05-06,0.004790918570983026,0.012703146476043585,0.04711239732731838,0.8928571428571428,0.0010479011748584328,0.0059200789343857915,0.016203703703703703,0.0,0.0,0.0,0.2,0.49459918098586536,0.49775449101796404,0.47394540942928043,34
2024-05-07,0.011274471119223457,0.008882811766346338,0.005234710814146486,0.8571428571428571,0.007274852386997965,0.002960039467192895,0.0023148148148148147,0.0,0.0,0.0,0.2,0.5007468677282011,0.4967564870259481,0.4640198511166253,29
2024-05-08,0.006964042193397373,0.01382363570654138,0.01608716006298676,0.8214285714285714,0.0036676541120045144,0.007893438579181056,0.004629629629629629,0.0,0.0,0.0,0.0,0.49578807247157325,0.500748502994012,0.47270471464019853,26
2024-05-09,1.0,1.0,1.0,0.7857142857142857,1.0,1.0,0.3935185185185185,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6799007444168734,26
2024-05-10,0.015240039522457356,0.018881844232788575,0.06907264757203047,0.75,0.013159220522741471,0.014800197335964481,0.027777777777777776,0.0,0.0,0.0,0.2,0.0,0.0,0.2754342431761787,73
2024-05-11,0.025480220279749805,0.028197911834927394,0.03877090692428821,0.7142857142857143,0.025290691816294866,0.026147015293537246,0.016203703703703703,0.0,0.0,0.0,0.0,0.5037241771753157,0.5039920159680639,0.4652605459057072,54
2024-05-12,0.0040492172823680395,0.00425145628028878,0.005234710814146486,0.6785714285714285,0.0020958023497168656,0.0,0.0023148148148148147,0.0,0.0,0.0,0.4,0.48591112782107687,0.48502994011976047,0.4640198511166253,39
2024-05-13,0.06622836304166833,0.11521190407758482,0.22185810954589946,0.6428571428571428,0.07796787779860145,0.13517513566847558,0.10648148148148148,0.0,0.0,0.0,0.0,0.5358648931521882,0.5666167664670658,0.5272952853598015,39
2024-05-14,0.1432409521615773,0.12041951116789838,0.2838234668255522,0.6071428571428571,0.1813070551961792,0.14997533300444008,0.14351851851851852,0.0,0.0,0.0,0.0,0.5497149708874007,0.5057385229540918,0.49131513647642683,46
2024-05-15,0.036924027598160394,0.038968836882379225,0.11929182448823253,0.5714285714285714,0.04802208653245471,0.04834731129748397,0.0625,0.0,0.0,0.0,0.0,0.43039904075763885,0.4468562874251497,0.4280397022332506,32
2024-05-16,0.01177854843786992,0.020354487221442823,0.1115887134527812,0.5357142857142857,0.015093807307095503,0.025160335471139612,0.0625,0.0,0.0,0.0,0.0,0.4810031398928981,0.4865269461077844,0.47146401985111663,34
2024-05-17,0.024413533267501394,0.036770543725402595,0.08328722815678596,0.5,0.035890615238901316,0.0522940305870745,0.05092592592592592,0.0,0.0,0.0,0.0,0.5080936074219345,0.5119760479041916,0.4652605459057072,24
2024-05-18,0.01465580779482335,0.01758349956887843,0.05179384602289654,0.4642857142857143,0.022751546661830203,0.025160335471139612,0.034722222222222224,0.0,0.0,0.0,0.0,0.4909816992002926,0.4845309381237525,0.4627791563275434,20
2024-05-19,0.0006167739808741824,0.00354714876397588,0.00659658679831468,0.42857142857142855,0.0,0.00246669955599408,0.004629629629629629,0.0,0.0,0.0,0.2,0.4861346800662527,0.4867764471057884,0.45533498759305213,19
